plate,numinSet,sample,Run,fullnum,ICP.run,WR.run,WR.plate,ICP.plate,ICP.runnum,isIBM,pedigree,znum,PlotID,pop,SampleWeight,B11,Na23,Mg25,Al27,P31,S34,K39,Ca43,Mn55,Fe57,Co59,Ni60,Cu65,Zn66,As75,Se82,Rb85,Sr88,Mo98,Cd111
71,259,10PU0790,287,3806,6,12,5,11,608,NA,(B73×Ky21)S5 Sib,Z014E0166,10PU0790,14,160.907,2.999670481,2.885025852,1179.881143,1.431012126,4081.057046,979.2767147,4054.459696,89.1980952,8.40201037,15.1915884,0.002734958,0.369933784,4.010842407,24.63283672,0.003691965,1.51412054,0.560018757,0.127997372,0.443979372,0.212728556
34,182,10PU0710,213,1806,3,6,4,10,534,NA,(B73×Ky21)S5 Sib,Z014E0119,10PU0710,14,337.592,5.31744619,2.137302225,1262.81377,0.624372215,3663.789964,1200.623877,3845.510395,53.73470453,4.281772831,18.83229154,0.000832195,0.507473974,2.703044603,22.64221093,0.007772642,1.089944932,0.323937359,0.17664326,0.360699483,0.212387434
29,259,10PU0790,287,1559,3,5,5,5,287,NA,(B73×Ky21)S5 Sib,Z014E0166,10PU0790,14,175.735,4.522383199,5.429608605,1257.059152,1.319519997,3555.269874,1076.877422,4961.177026,135.9270368,7.584588634,17.32534644,0.002711335,0.372163533,3.737626153,30.38776681,0.023868008,1.493028315,0.640136578,0.426486961,0.475403887,0.211766514
76,149,10PU0737,169,4009,7,13,4,4,169,NA,(B73×Ky21)S5 Sib,Z014E0172,10PU0737,14,175.589,4.500355816,1.219407206,1257.823888,0.689405319,3563.609429,1183.20314,6124.064115,52.25036282,4.925572774,20.32745702,0.00174939,0.330614612,2.953848248,23.72792527,0.022887415,1.354046006,0.484328085,0.11525964,0.267028383,0.209396664
31,5,10PU0843,9,1602,3,6,1,7,330,NA,Ky21,Z027E0154,10PU0843,27,336.108,4.201636295,2.086743244,1360.271932,0.366914163,3938.710702,1028.782823,4072.556152,98.1235067,5.940526509,17.2259165,0.000464375,0.054841247,4.116416121,26.11505076,0.019891928,1.269892673,0.282874104,0.191095928,0.370590904,0.205078611
35,224,10PU0787,249,1842,3,6,5,11,570,NA,(B73×Ky21)S5 Sib,Z014E0052,10PU0787,14,201.36,4.579679038,2.733037195,1400.162604,0.986841389,3251.21714,1293.86699,4608.027343,152.2678531,5.459400668,28.81125757,0.001652632,0.192179309,3.769375984,46.61555989,0.002567,1.031547023,0.631630851,0.348956183,0.207323156,0.204835715
23,220,10PU0709,245,1196,2,4,5,11,566,NA,(B73×Ky21)S5 Sib,Z014E0059,10PU0709,14,246.198,4.997833525,2.634696386,1334.580412,28.91893446,3305.662045,1099.453946,3788.81905,44.64964138,4.073914496,22.42377602,0.001126229,0.221590784,2.795275802,22.82068195,0.013230438,1.102411525,0.460581056,0.144744454,0.444408989,0.204750732
25,28,10PU0714,37,1309,3,5,1,1,37,NA,(B73×Ky21)S5 Sib,Z014E0002,10PU0714,14,346.745,3.706033288,3.832357597,1084.841585,0.740461013,3206.296825,1024.297922,4491.985691,36.66122036,2.866752178,15.57233549,0.000538686,0.076901137,2.628188551,20.1140594,0.012741558,0.979340361,0.471869358,0.068341947,0.315632689,0.204683505
17,229,10PU0721,267,897,2,3,5,5,267,NA,(B73×Ky21)S5 Sib,Z014E0109,10PU0721,14,156.077,4.986236246,5.178730059,1333.208776,1.170963826,3898.458241,1345.251866,4253.119006,157.0545466,9.732116513,23.95906289,0.001402345,0.120910365,3.896921681,29.03694645,0.012683845,1.281740894,0.318294189,0.299377403,0.379962466,0.203907373
9,157,10PU0734,175,495,1,2,3,9,495,NA,(B73×Ky21)S5 Sib,Z014E0003,10PU0734,14,257.714,4.050584062,2.347774135,1223.506582,0.760407312,3045.424956,1161.943082,4143.860126,106.6222637,5.154784184,19.1446738,0.001196249,0.162773027,2.926381967,22.24584538,0.016298215,1.076648605,0.32484169,0.334564262,0.393292486,0.202987371
17,252,10PU0721,280,910,2,3,5,5,280,NA,(B73×Ky21)S5 Sib,Z014E0109,10PU0721,14,155.95,4.830365173,5.242485911,1280.325808,0.755483536,3790.956216,1303.262366,4267.788169,134.2029666,9.168348585,23.79928659,0.001308192,0.116274715,3.576295803,27.8867413,0.005804592,1.562624158,0.343747679,0.264434759,0.397511304,0.199742697
51,157,10PU0734,175,2731,5,9,3,3,175,NA,(B73×Ky21)S5 Sib,Z014E0003,10PU0734,14,223.781,4.912266651,2.147947623,1234.273166,0.761136279,3714.205773,1195.794249,4417.025341,81.30349444,5.371840482,18.44613103,0.001376083,0.174820059,3.211861863,24.4324165,0.017522745,1.676731314,0.376692263,0.155380477,0.406399455,0.198684152
29,286,10PU0790,310,1582,3,5,5,5,310,NA,(B73×Ky21)S5 Sib,Z014E0166,10PU0790,14,174.161,5.28974379,6.826139953,1208.153841,0.988008491,3566.487331,1167.673543,5453.954511,185.9483804,6.938581147,17.43496149,0.003325679,0.391124304,3.369734544,29.36968175,0.021156249,1.551668659,0.605700107,0.780404314,0.491930248,0.198569775
11,222,10PU0759,247,567,1,2,5,11,567,NA,Ky21,Z027E0154,10PU0759,27,311.172,3.784507509,4.234446752,1395.61629,1.151671001,3024.119173,966.3497516,4270.830713,84.63714347,5.893395055,16.0780857,0.001002863,0.145755305,2.933208352,23.40266152,0.014717319,0.751656079,0.336012591,0.266091534,0.360857429,0.197773384
67,59,10PU0732,56,3575,6,12,1,7,377,NA,(B73×Ky21)S5 Sib,Z014E0041,10PU0732,14,366.224,6.820372742,0.697114249,1323.469811,0.411178212,3489.507782,1172.20374,3756.974243,61.35523888,5.054728343,20.49357397,0.001103905,0.213313377,2.244201886,21.94951081,0.023434058,1.567377413,0.270087498,0.080044744,0.227717093,0.197545024
44,11,10PU0745,3,2238,4,8,2,8,324,NA,Ky21,Z027E0154,10PU0745,27,330.946,4.278308222,2.836198872,1565.783264,0.424355124,3370.043561,1085.153848,4327.787893,72.5190322,7.397185171,15.66548546,0.000952822,0.115163071,4.13588509,25.958832,0.013003303,1.026185266,0.488255278,0.106812589,0.508124183,0.197191842
51,132,10PU0734,135,2691,5,9,3,3,135,NA,(B73×Ky21)S5 Sib,Z014E0003,10PU0734,14,117.528,6.617278997,8.980878299,1363.464139,1.672577573,4596.626011,1313.349318,5367.28094,162.9502997,8.176166999,22.45750213,0.00193828,0.124792695,3.538316595,24.33606199,0.03306285,1.789930475,0.485785039,0.266873169,0.497727374,0.196226132
25,38,10PU0732,43,1315,3,5,1,1,43,NA,(B73×Ky21)S5 Sib,Z014E0041,10PU0732,14,359.301,4.560500313,1.995347241,1231.586424,0.510500216,3124.548088,1106.091881,3396.275238,58.06574059,4.425228315,18.95233476,0.001263995,0.208368057,4.784512092,21.5940508,0.013557588,1.438428436,0.238745724,0.116281029,0.258806878,0.195954115
82,118,10PU0860,132,4293,7,14,4,10,453,NA,(B73×Ky21)S5 Sib,Z014E0136,10PU0860,14,304,4.158011019,0.835267764,1234.989915,0.615308561,2554.117509,1154.29667,4132.745554,31.74803421,4.080547397,19.66417551,0.001082369,0.191392288,3.171304281,24.55181811,0.013172521,1.099071869,0.338578669,0.043513499,0.368312194,0.193798138
30,268,10PU0718,298,1570,3,5,6,6,298,NA,(B73×Ky21)S5 Sib,Z014E0076,10PU0718,14,209.176,4.439003666,3.704990863,1140.300009,0.924170506,3219.0974,1102.087301,4690.034925,150.3620008,5.613138937,25.85233666,0.001613898,0.224004424,4.000607964,31.49446278,0.026303998,1.282003585,0.262625867,0.551076681,0.657207691,0.191246667
66,207,10PU0857,238,3436,6,11,6,6,238,NA,(B73×Ky21)S5 Sib,Z014E0008,10PU0857,14,169.469,3.525912179,1.565331527,1187.236072,0.93701667,4023.84238,1187.009691,4848.00266,100.7009147,3.820894199,14.52571994,0.001416426,0.253385127,3.08727339,17.48215916,0.011198929,1.067150965,0.321975445,0.164030265,0.328457803,0.191228034
33,98,10PU0665,119,1712,3,6,3,9,440,NA,(B73×Ky21)S5 Sib,Z014E0180,10PU0665,14,161.428,6.172164197,8.128384833,1126.431138,1.157636204,3520.416327,1196.779163,4622.151711,83.14636091,4.615134384,30.06263077,0.001447135,0.138092535,2.738971368,28.35425891,0.024029071,1.190315479,0.578284573,0.396255973,0.512195054,0.190933677
40,175,10PU0798,194,2108,4,7,4,4,194,NA,Ky21,Z027E0154,10PU0798,27,281.47,4.783842251,3.34008888,1496.462324,0.594595743,3163.054137,1062.043681,4289.561264,148.8154828,7.642593245,16.5824903,0.00116989,0.113947915,4.854335381,26.95200353,0.014168383,0.880023917,0.492056076,0.256306297,0.429893054,0.19052491
8,55,10PU0703,60,380,1,2,2,8,380,NA,(B73×Ky21)S5 Sib,Z014E0189,10PU0703,14,148.995,4.954425485,5.804638035,1467.216701,1.221332221,4207.842722,1385.732241,5997.555762,102.2145368,5.225408123,25.50081449,0.001672888,0.327791593,3.847694558,32.99678506,0.022326229,1.267295628,0.920053002,0.535264359,0.792685522,0.190270532
34,140,10PU0737,156,1749,3,6,4,10,477,NA,(B73×Ky21)S5 Sib,Z014E0172,10PU0737,14,169.455,4.554239785,3.234357598,1128.14702,1.477499032,3852.609357,1139.368516,6098.643646,126.3700805,4.486062229,19.02544155,0.00121602,0.302057522,2.818835203,28.46918249,0.010424014,1.403058408,0.466024149,0.428344835,0.271693657,0.189511669
72,277,10PU0718,320,3839,6,12,6,12,641,NA,(B73×Ky21)S5 Sib,Z014E0076,10PU0718,14,184.051,4.980665335,1.991274841,1121.405083,1.027076904,3273.624981,1102.926552,4427.168513,93.85032474,5.856549492,25.71311827,0.001936602,0.22142138,4.074755241,30.721175,0.005184536,1.273997668,0.285253445,0.169909176,0.610630811,0.188144313
12,266,10PU0765,296,616,1,2,6,12,616,NA,(B73×Ky21)S5 Sib,Z014E0077,10PU0765,14,216.772,5.23734445,3.445336125,1246.115924,0.817775269,3072.41383,1093.872004,4171.729826,77.49194939,6.549389293,18.79852125,0.000867242,0.272724104,3.160375453,26.25264492,0.015608651,0.852812208,0.307604356,0.218999778,0.349262438,0.183896693
40,178,10PU0798,190,2104,4,7,4,4,190,NA,Ky21,Z027E0154,10PU0798,27,293.202,5.068512846,2.40197768,1518.433803,0.602049915,3096.294544,1015.278523,3997.479419,115.0564604,7.251405126,16.17599558,0.001014745,0.106240432,4.751024775,28.95344956,0.012576393,1.491511447,0.477850383,0.200579355,0.465106142,0.183262095
46,137,10PU0821,153,2388,4,8,4,10,474,NA,(B73×Ky21)S5 Sib,Z014E0057,10PU0821,14,196.554,3.444205552,3.606333464,1360.249116,0.810781578,3278.32897,1096.439309,4256.134776,91.52328811,4.659057275,22.36612712,0.001432499,0.216230756,2.520597141,21.0191437,0.020933803,1.498468707,0.291611324,0.196665244,0.521956545,0.182806511
73,60,10PU0779,55,3895,7,13,1,1,55,NA,(B73×Ky21)S5 Sib,Z014E0085,10PU0779,14,289.503,3.751608922,0.855622022,1282.407845,1.319807366,3138.597564,1153.067602,4718.534057,56.12436609,5.043325652,18.86228246,0.0012381,0.259827315,2.337244076,23.67959099,0.013666674,1.076088918,0.488741213,0.059415139,0.230224595,0.182631386
48,212,10PU0794,233,2468,4,8,6,12,554,NA,(B73×Ky21)S5 Sib,Z014E0069,10PU0794,14,215.585,3.699869795,4.26971377,1007.64757,0.992006594,3048.785167,1205.580289,4320.092256,54.45676425,3.661513993,19.65931662,0.001416497,0.146246065,2.202921545,29.55033999,0.01937347,0.763478098,0.524359293,0.146673282,0.315933272,0.18229369
82,175,10PU0798,194,4355,7,14,4,10,515,NA,Ky21,Z027E0154,10PU0798,27,282.586,3.447971526,0.848320926,1358.297194,0.772225858,2606.08522,987.5652317,4185.460257,97.69233183,6.883908426,15.81185564,0.002328187,0.089894489,4.878137248,28.09844655,0.013366901,0.838409707,0.505353144,0.15613125,0.443646546,0.181651055
23,284,10PU0722,313,1264,2,4,5,11,634,NA,(B73×Ky21)S5 Sib,Z014E0065,10PU0722,14,211.424,3.882448774,6.321209915,1081.878703,1.108788766,3099.488053,1241.490274,5172.995393,81.84195039,5.208260367,19.12525401,0.001153161,0.143015279,2.06360251,21.20339442,0.007180159,0.8784116,0.411759378,0.159477195,0.501388047,0.18159582
31,60,10PU0779,55,1648,3,6,1,7,376,NA,(B73×Ky21)S5 Sib,Z014E0085,10PU0779,14,332.481,4.830239285,1.97011585,1264.330137,0.514819386,3463.55146,1122.898938,3996.828456,60.2393059,5.380686829,18.17271675,0.000962702,0.153687463,1.805042492,21.65221722,0.012963341,1.51498161,0.248786371,0.131205654,0.24847803,0.181231209
55,1,10PU4233,14,2891,5,10,1,7,335,NA,A554,Z027E0010,10PU4233,27,131.001,5.531996668,5.276720205,1082.953194,0.919710933,3192.344855,1399.166433,2777.002072,70.33157754,6.218058291,28.01157079,0.003226641,0.205301213,3.972002906,35.14763008,0.030042986,3.071955305,0.618214257,0.152399672,0.481285341,0.181163544
82,178,10PU0798,190,4351,7,14,4,10,511,NA,Ky21,Z027E0154,10PU0798,27,275.081,3.552815711,0.989120684,1380.234881,0.740590647,2595.076788,992.2034264,4126.114674,88.09124414,6.810855629,15.42859117,0.001420526,0.086811917,4.428506489,27.76040387,0.013424836,0.66763312,0.483861318,0.150891445,0.444322848,0.178066403
28,172,10PU0852,197,1469,3,5,4,4,197,NA,(B73×Ky21)S5 Sib,Z014E0020,10PU0852,14,125.028,4.50415408,3.493589019,1181.376947,1.853683978,4074.571502,1265.235638,5424.647184,123.5818304,6.731724714,19.95622802,0.001492121,0.156882435,3.708836137,28.18258466,0.006763178,1.182351338,0.675506515,0.41819846,0.300908045,0.177703047
54,266,10PU0765,296,2852,5,9,6,6,296,NA,(B73×Ky21)S5 Sib,Z014E0077,10PU0765,14,195.756,5.365795764,3.571105986,1196.667229,0.956364929,3239.096533,1147.577842,4678.967753,184.6444232,9.639692509,13.66733149,0.001239124,0.326049983,4.048168956,25.77109302,0.020105418,1.232643263,0.66837672,0.2703254,0.317883067,0.177667896
25,59,10PU0732,56,1328,3,5,1,1,56,NA,(B73×Ky21)S5 Sib,Z014E0041,10PU0732,14,385.548,4.620461285,1.883711499,1335.651616,0.702635482,3394.746891,1049.477228,3320.233642,78.89941644,5.164606729,20.34448715,0.001022822,0.17492635,2.030941902,20.20946177,0.01880946,1.158964127,0.237109571,0.155739938,0.239064779,0.177262698
54,279,10PU0765,318,2874,5,9,6,6,318,NA,(B73×Ky21)S5 Sib,Z014E0077,10PU0765,14,195.08,5.219793823,4.020543853,1094.765627,1.187990171,3383.955486,1104.431994,4127.033097,56.14670247,5.780467552,19.24798403,0.001232793,0.265084812,3.223026029,26.58971163,0.019994642,1.434003655,0.396822148,0.111080575,0.336511638,0.17671445
44,74,10PU4150,93,2328,4,8,2,8,414,NA,B76,Z027E0043,10PU4150,27,255.218,4.147655488,4.663425477,1381.874213,0.595501621,3340.865697,1203.926087,3959.016556,51.82651504,6.710112304,22.18930694,0.001322012,0.403066571,3.482263085,22.07612007,0.014999072,0.924978416,1.023401969,0.087258456,0.248978333,0.176457443
6,205,10PU0794,240,240,1,1,6,6,240,NA,(B73×Ky21)S5 Sib,Z014E0069,10PU0794,14,206.116,4.697764828,3.879400552,1095.141062,1.146050635,3113.880219,1239.878634,3833.511308,91.65042385,4.724747021,21.17612254,0.002173083,0.171409518,2.028914356,31.24370074,0.014709423,1.313199349,0.642717033,0.445410224,0.232159328,0.176141054
44,73,10PU0729,94,2329,4,8,2,8,415,NA,(B73×Ky21)S5 Sib,Z014E0098,10PU0729,14,259.148,3.580584489,3.841840275,1121.489741,0.606281457,3231.193613,1255.757742,4095.923069,75.43173513,4.875157805,21.08517692,0.000987766,0.252531768,3.210417618,22.56423801,0.014866147,0.95077744,0.354032699,0.124415331,0.278558638,0.175605736
6,212,10PU0794,233,233,1,1,6,6,233,NA,(B73×Ky21)S5 Sib,Z014E0069,10PU0794,14,241.095,4.347240825,2.596236154,1065.338996,0.96826155,2660.827063,1197.561408,4282.357893,95.07689704,4.117854082,20.91310991,0.001399524,0.113434536,2.441230454,32.98410372,0.016987616,1.267356131,0.482682258,0.400402527,0.3424901,0.17437164
9,101,10PU4169,116,436,1,2,3,9,436,NA,T232,Z027E0249,10PU4169,27,298.576,3.047031794,2.640017113,1367.270087,0.634268726,2767.783167,1029.182325,2780.528839,102.7162992,8.051678905,18.52126766,0.000977446,0.401581488,2.681794614,24.90863966,0.011312105,0.931465544,0.734345883,0.23887253,0.171828126,0.17436114
43,35,10PU0872,29,2264,4,8,1,7,350,NA,Ky21,Z027E0154,10PU0872,27,276.948,4.516707392,4.193828519,1374.268051,0.470512158,3076.87664,967.9652148,3776.507907,82.56012537,6.109361269,17.14504161,0.000890998,0.097760399,4.756789956,22.00563824,0.015551826,0.979170124,0.316425337,0.139188609,0.478719422,0.174294065
66,210,10PU0857,235,3433,6,11,6,6,235,NA,(B73×Ky21)S5 Sib,Z014E0008,10PU0857,14,232.362,3.565185337,1.383055238,1234.280823,0.946575873,3280.993483,1144.353996,4785.384441,56.01979358,3.298135501,15.43089625,0.001194377,0.231652487,2.816107878,17.69333765,0.010972985,1.191223813,0.312509733,0.099720519,0.323813044,0.17249018
59,229,10PU0721,267,3144,5,10,5,11,588,NA,(B73×Ky21)S5 Sib,Z014E0109,10PU0721,14,206.991,5.273316234,3.485232927,1200.138035,0.923837361,3295.590699,1273.774711,4287.607276,103.8240773,8.124957026,23.73931674,0.001516398,0.124287423,3.356571518,31.79218677,0.019453342,0.834901119,0.335649458,0.179243718,0.412794947,0.171797655
65,261,10PU0722,285,3483,6,11,5,5,285,NA,(B73×Ky21)S5 Sib,Z014E0065,10PU0722,14,240.229,3.727868986,1.233602597,1064.425713,0.755031741,2912.384966,1210.098532,4492.139317,66.86444126,4.759489432,18.27752423,0.001247132,0.169764899,1.677916197,20.38522656,0.011518996,1.080248536,0.331056537,0.096643934,0.481618691,0.170605585
65,284,10PU0722,313,3511,6,11,5,5,313,NA,(B73×Ky21)S5 Sib,Z014E0065,10PU0722,14,143.089,3.421309672,1.756834856,1103.805801,1.206124887,4062.504641,1331.916685,4748.200445,59.1643098,4.333316361,18.02060049,0.001784802,0.226284133,1.971688532,21.68480666,0.013308821,0.840893946,0.375202117,0.089348165,0.53323418,0.169931752
28,152,10PU0792,166,1438,3,5,4,4,166,NA,(B73×Ky21)S5 Sib,Z014E0025,10PU0792,14,278.205,4.490224457,1.415528523,1358.221589,1.105414963,3821.286608,1332.247347,4612.366331,45.13215123,5.431615795,19.42365087,0.000911475,0.524549855,2.596337016,22.48310284,0.01028509,1.189345382,0.803368451,0.079308551,0.287735861,0.165922373
40,118,10PU0860,132,2046,4,7,4,4,132,NA,(B73×Ky21)S5 Sib,Z014E0136,10PU0860,14,266.817,4.304783926,2.17073508,1307.046564,0.527872646,3213.250221,1092.325474,3651.675607,72.84843921,5.491197407,18.73819414,0.000931778,0.1879935,2.779192179,19.86953224,0.014647811,1.073138644,0.285934159,0.157980499,0.258932577,0.165696334
44,84,10PU0764,82,2317,4,8,2,8,403,NA,(B73×Ky21)S5 Sib,Z014E0170,10PU0764,14,226.603,3.79786411,1.83820662,1337.581798,0.749943743,3326.408353,1108.14725,4592.255782,101.6057128,6.054377295,22.46249267,0.001559142,0.279305378,2.550704909,26.08667076,0.018687864,0.80436244,0.37412746,0.227986834,0.14739566,0.165606513
84,234,10PU0823,262,4423,7,14,6,12,583,NA,(B73×Ky21)S5 Sib,Z014E0141,10PU0823,14,207.319,4.107721954,2.20739081,1227.711479,0.85867906,3064.081744,1294.896535,3982.005195,40.46353695,3.841974011,26.57916,0.001231384,0.240576552,1.447813318,18.72442883,0.01935864,1.918928677,0.380799682,0.03411975,0.352800763,0.164990274
48,209,10PU0728,236,2471,4,8,6,12,557,NA,(B73×Ky21)S5 Sib,Z014E0138,10PU0728,14,287.804,3.040908765,2.120439656,1240.43951,0.56176635,2875.935167,1218.499493,4546.017429,90.36399743,7.297487768,18.75816875,0.001233456,0.120746934,3.03665951,24.3991935,0.014287537,0.793601994,0.405488783,0.177072433,0.273780018,0.164571348
2,84,10PU0764,82,82,1,1,2,2,82,NA,(B73×Ky21)S5 Sib,Z014E0170,10PU0764,14,311.485,3.876596014,1.958058116,1236.609463,0.918604189,3324.54028,1148.884702,3977.38896,87.31008288,5.174941845,23.46084441,0.001180179,0.209054577,2.387410695,37.45517517,0.012607418,0.86586812,0.404564377,0.301042512,0.279165765,0.163878987
73,37,10PU0779,42,3882,7,13,1,1,42,NA,(B73×Ky21)S5 Sib,Z014E0085,10PU0779,14,267.945,4.085668057,0.668302996,1250.481656,0.50221629,3211.683503,1239.903581,5536.170658,53.10899692,4.861044827,19.19054858,0.001307199,0.252975087,2.226232958,25.51496193,0.015025228,0.825949024,0.598714981,0.057688134,0.23092288,0.160865386
42,276,10PU0807,307,2221,4,7,6,6,307,NA,(B73×Ky21)S5 Sib,Z014E0082,10PU0807,14,321.179,4.906967729,2.762690139,1105.492594,0.808811947,2757.05332,1087.662464,3792.12557,85.86577726,6.053981962,20.66595259,0.001568894,0.233972811,4.349425162,20.98767508,0.01209321,1.067506765,0.74582821,0.135725181,0.365047166,0.159719793
47,231,10PU0839,265,2500,4,8,5,11,586,NA,(B73×Ky21)S5 Sib,Z014E0093,10PU0839,14,232.381,4.754628963,3.336090877,1211.645292,0.778786341,3255.579297,1163.21548,4523.212298,62.3382891,6.24098373,20.66610438,0.004510278,0.268670598,3.85149202,23.58549301,0.018881257,1.191599412,0.252927303,0.1682497,0.435469547,0.1593572
83,260,10PU0815,286,4447,7,14,5,11,607,NA,(B73×Ky21)S5 Sib,Z014E0144,10PU0815,14,248.954,3.418598538,1.281495526,1209.819729,0.825492814,3207.294953,1230.634879,5092.730985,46.13781929,4.01812033,17.99297737,0.001354157,0.199996622,2.470852504,25.89644019,0.016010134,0.830509838,0.323499991,0.050188305,0.593464754,0.15886085
41,260,10PU0815,286,2200,4,7,5,5,286,NA,(B73×Ky21)S5 Sib,Z014E0144,10PU0815,14,252.551,3.772318959,3.31301423,1402.691753,0.989635933,3331.069296,1332.344336,4556.490562,64.83169201,4.653815209,20.1623696,0.001244496,0.180089609,3.405343408,29.62287409,0.01689968,1.121079374,0.46482823,0.111112749,0.608838749,0.157693345
54,207,10PU0812,238,2794,5,9,6,6,238,NA,(B73×Ky21)S5 Sib,Z014E0015,10PU0812,14,265.41,3.980497886,2.562710527,1293.246943,0.476449736,3181.189993,1142.00246,4527.340984,29.03019701,5.388706388,18.16684658,0.001238061,0.239671881,1.826189442,22.39006706,0.015544565,1.287371975,0.614628908,0.06685756,0.379673945,0.156906222
37,2,10PU0879,13,1927,4,7,1,1,13,NA,(B73×Ky21)S5 Sib,Z014E0024,10PU0879,14,352.806,5.35444768,3.738624876,1436.891465,0.703060965,2933.639289,1135.948949,4903.123472,67.86314366,5.936224902,17.94085758,0.000893014,0.184683514,2.96880852,18.53448943,0.011283487,1.061724736,0.521040852,0.090854941,0.339354407,0.155883065
