plate,numinSet,sample,Run,fullnum,ICP.run,WR.run,WR.plate,ICP.plate,ICP.runnum,isIBM,pedigree,znum,entity_id,pop,SampleWeight,B11,Na23,Mg25,Al27,P31,S34,K39,Ca43,Mn55,Fe57,Co59,Ni60,Cu65,Zn66,As75,Se82,Rb85,Sr88,Mo98,Cd111
75,133,1430,148,3988,7,13,3,3,148,MO010,IBM,Z017E0005,09IN1430,17,345,3.93647198,1.130200011,1068.250197,0.487124231,3190.124248,1052.025829,3615.532166,28.09678249,5.145782146,17.26202356,0.001501403,0.028995894,1.057173729,17.53515122,0.01178781,3.820481592,1.300984732,0.053077517,0.225768042,0.016844702
5,257,4853,288,288,1,1,5,5,288,NA,CO106,Z027E0107,09IN4853,27,227.349,4.304359832,4.102027963,1554.484598,1.182288983,3105.036187,1516.759605,3773.918466,96.1209729,6.447240686,19.31380685,0.001016945,0.12215025,3.399131236,33.70509662,0.015642318,1.058346494,1.28628922,0.349781884,0.278639076,0.01683471
58,173,1375,196,3073,5,10,4,10,517,MO181,IBM,Z017E0141,09IN1375,17,216,4.782269269,5.980976059,1326.849493,1.46163636,3476.656117,1082.697722,4053.090292,51.0674249,5.345843525,22.04512357,0.001576032,0.093786473,1.770148195,26.89790757,0.019614873,1.469767013,0.587677827,0.101863683,0.533800937,0.016819065
11,228,4951,254,574,1,2,5,11,574,NA,T234,Z027E0250,09IN4951,27,247.732,4.433729792,3.276115825,1660.692264,0.888409293,3045.531484,1344.644564,4545.89605,123.1285591,6.036738478,15.8302615,0.000728477,0.153540752,1.56686612,29.82873674,0.016184846,0.895157939,1.793545867,0.326838064,0.277858166,0.016809088
14,11,1521,3,633,2,3,2,2,3,MO337,IBM,Z017E0076,09IN1521,17,369.457,3.888496464,2.107306119,1388.870031,0.773208617,3361.213831,1152.720429,3992.036625,39.95880348,4.089866835,23.06524187,0.000812159,0.085972893,1.648954526,19.79491475,0.011047788,1.263471266,2.014238847,0.079596511,0.383283295,0.016794059
23,255,4907,292,1243,2,4,5,11,613,NA,B104,Z027E0027,09IN4907,27,294.246,3.763711661,2.377208962,1147.622891,0.711264037,2757.160308,998.9014913,3338.730824,34.49816085,5.739765992,15.99679829,0.000790718,0.340212333,1.086626374,15.93389007,0.005515711,0.949262154,2.149123688,0.093128403,0.175390624,0.016785116
85,37,1377,42,4524,8,15,1,1,42,MO292,IBM,Z017E0173,09IN1377,17,412.83,4.842364506,1.412930214,1323.554401,0.40051268,2783.025128,1142.194914,3390.740366,25.53031629,6.841436876,19.39676332,0.001119408,0.068699649,1.367272919,22.87250802,0.009005304,0.656002944,2.704213103,0.023835264,0.224084378,0.016784043
45,136,5083,152,2387,4,8,3,9,473,NA,SD40,Z027E0245,09IN5083,27,308.659,4.143615984,2.542463105,1295.241026,0.57440495,2994.228367,1072.353247,3672.247856,55.32129891,4.772867354,22.7367601,0.001261006,0.369366694,1.018648825,18.40785319,0.011839351,1.59958703,1.152999707,0.179725734,0.255785555,0.016781036
10,142,4915,158,478,1,2,4,10,478,NA,NC318,Z027E0201,09IN4915,27,199.806,4.425946212,4.472885198,1713.851564,1.076520342,3626.369512,1165.584224,3754.596951,170.3963187,8.252435524,18.65965947,0.001135932,0.255781984,2.636124482,18.75278295,0.016403634,1.539145209,1.154659171,0.580993599,0.176061403,0.01678004
42,270,1378,300,2214,4,7,6,6,300,MO311,IBM,Z017E0067,09IN1378,17,266.918,3.664288352,3.334396878,1106.042478,1.026235616,2735.896575,925.6920551,3375.071933,50.95826516,4.094556304,20.96061843,0.00138687,0.078952948,1.565422076,15.75192294,0.012680565,1.921613073,2.110091122,0.101218907,0.261134106,0.016756377
52,170,5067,199,2755,5,9,4,4,199,NA,NC340,Z027E0209,09IN5067,27,419.879,3.66293725,2.300820082,1123.432413,0.484508618,3344.861878,1231.007617,3941.135725,107.7506593,4.701233714,22.5246919,0.001013987,0.131174971,1.460215246,20.09750205,0.010075302,3.285219167,2.393939005,0.14381334,0.111064717,0.016748821
23,219,1356,244,1195,2,4,5,11,565,NA,B73,Z027E0040,09IN1356,27,240,3.803998949,3.868923087,1124.819624,0.438402044,3176.398257,1040.072898,3759.458873,40.92331729,4.070060192,18.19446414,0.001172183,0.129721256,1.374351325,18.25985008,0.00277072,1.285830554,2.351466427,0.119834705,0.223523197,0.016723164
30,247,5031,275,1547,3,5,6,6,275,NA,B73,Z027E0040,09IN5031,27,263.791,4.102942351,2.700143391,1285.349056,1.015275659,3552.487949,1343.062784,4949.642219,44.99718458,5.198303977,20.11340012,0.000703268,0.228247314,2.474906636,30.35336627,0.006249061,1.409987644,2.478556328,0.182927756,0.16913883,0.016696401
77,230,1532,266,4106,7,13,5,5,266,MO105,IBM,Z017E0116,09IN1532,17,206.236,5.142143167,1.23528656,1165.748348,0.685522883,3130.426324,1178.16373,4308.407911,39.60009143,5.485143341,20.62308969,0.001537824,0.042250251,1.506474856,20.00356781,0.018585162,2.135636265,4.430797273,0.044160694,0.500054714,0.016689157
10,119,5034,133,453,1,2,4,10,453,NA,Mo44,Z027E0166,09IN5034,27,283.5,3.966291622,3.340422596,1496.78918,0.661328725,3047.018019,1224.562523,4431.404801,76.01697061,6.623444774,24.01591376,0.001317871,0.286703094,2.03125214,25.00003583,0.01202567,0.890124125,2.765330919,0.246645273,0.307790908,0.016646249
75,158,1395,176,4016,7,13,3,3,176,MO288,IBM,Z017E0061,09IN1395,17,361.623,4.088962422,0.913287436,1311.878532,0.472535793,3496.329435,1020.653257,3661.390769,43.56422055,4.692272671,19.57978256,0.001256095,0.117190596,1.256707667,21.80923456,0.010868939,2.127952022,2.386168031,0.076141084,0.295633428,0.016635246
33,162,1427,180,1773,3,6,3,9,501,MO040,IBM,Z017E0026,09IN1427,17,276.401,3.727423919,2.452482256,1422.546951,0.813225374,3458.550084,938.2619445,3378.918561,109.5051016,4.180951842,19.03128208,0.001039937,0.07664025,1.650142828,15.22722916,0.004440809,1.88316643,1.17415383,0.2881238,0.335130013,0.016576492
29,251,5109,279,1551,3,5,5,5,279,NA,CO255,Z027E0109,09IN5109,27,186.359,4.515339073,2.760539715,1539.843953,1.205412412,3737.542499,1141.496676,3748.245997,76.55832499,8.138335424,25.82961533,0.001967478,0.264520773,2.015150178,20.7701476,0.021973564,1.526153079,0.981764609,0.157808166,0.554837024,0.016560909
78,280,4993,317,4157,7,13,6,6,317,NA,CI.7,Z027E0053,09IN4993,27,265.475,5.093955278,0.749458463,1422.245661,0.716979389,3554.486344,1144.432377,3977.932901,21.35794564,9.895640496,18.62054796,0.001409288,0.599780926,1.8173266,21.89929197,0.015420786,1.472687675,2.045454708,0.007157938,0.149518893,0.016547743
16,184,4916,210,840,2,3,4,4,210,NA,I137TN,Z027E0132,09IN4916,27,395.084,4.858857184,2.192275768,1327.643729,0.523667186,4126.877387,1323.46506,3636.452959,69.71808934,8.765673434,21.81431135,0.000756717,0.205836846,1.337723948,25.98247357,0.014513103,1.418527285,1.791284603,0.151036862,0.207230727,0.016537374
44,86,5029,96,2331,4,8,2,8,417,NA,CML108,Z027E0069,09IN5029,27,329.109,3.441969943,1.524282813,1466.904297,0.484964983,3386.01878,1216.154891,3960.931633,50.01410113,4.558257315,21.25972529,0.000758034,0.136152122,1.427351606,20.49013522,0.011416348,0.75106812,2.319772498,0.10443151,0.086207654,0.016533802
58,169,4916,200,3077,5,10,4,10,521,NA,I137TN,Z027E0132,09IN4916,27,370.852,4.332537971,1.920343822,1405.320093,0.48512047,4025.387359,1267.546858,4324.746953,63.92952381,8.704531635,20.73648938,0.000913147,0.215599999,1.440424525,26.93917599,0.011375219,0.957544222,2.095867479,0.11290109,0.168072584,0.016530617
11,256,5134,290,610,1,2,5,11,610,NA,Tzi8,Z027E0259,09IN5134,27,253.694,4.599751068,3.563485978,1336.86921,0.711047886,3159.426187,996.197515,4290.344859,68.37883492,5.338213374,17.55334435,0.00080295,0.14375799,1.97455539,30.37482668,0.014811687,1.129513605,1.807644496,0.30050492,0.179602208,0.016500077
58,146,1418,173,3050,5,10,4,10,494,MO034,IBM,Z017E0023,09IN1418,17,365.925,5.182325606,1.11832604,1165.525347,0.445471294,3358.539296,1108.522354,4411.75802,35.92760025,6.050108722,21.90591781,0.001020342,0.156798476,1.142679475,25.55461261,0.011096149,1.770238841,1.60052059,0.054655072,0.192925553,0.016494867
9,187,5131,207,527,1,2,3,9,527,NA,B73,Z027E0040,09IN5131,27,246.749,3.526265588,3.330572782,1038.230402,0.824628315,2754.771432,915.731215,3842.745704,54.25643158,4.288251683,15.91907653,0.000830264,0.14097635,1.357857271,18.61265587,0.014670224,1.174541109,1.673200282,0.187970238,0.219793756,0.016494105
31,95,5026,106,1699,3,6,1,7,427,NA,NC336,Z027E0207,09IN5026,27,213.992,3.945454754,4.859167961,1179.781044,0.611844305,3153.49078,1149.857915,3875.966914,56.627423,4.886911848,16.80557029,0.000517058,0.051888947,0.994517479,14.47274702,0.008646323,1.359796784,2.955145672,0.189800492,0.194412623,0.01645669
67,37,1487,42,3561,6,12,1,7,363,MO056,IBM,Z017E0101,09IN1487,17,309.119,3.982250674,0.965687732,1120.683043,0.547811346,3341.576962,1159.327377,3666.969879,41.90962575,4.685223954,19.70643294,0.001099546,0.111634245,1.69423663,23.18661565,0.012725084,2.272876979,1.720456026,0.05508024,0.158141481,0.016428695
59,283,1351,314,3191,5,10,5,11,635,MO228,IBM,Z017E0156,09IN1351,17,307.744,4.325457008,3.182280841,1270.029757,0.919755201,3429.382256,1157.960158,4512.274211,52.48175689,6.287576096,20.41131686,0.001380537,0.023695801,1.507463043,20.89821053,0.012415677,2.079384785,1.555092244,0.105315519,0.283886073,0.016427295
81,128,4849,139,4300,7,14,3,9,460,NA,A619,Z027E0013,09IN4849,27,298.697,3.223998774,0.815275066,1250.185761,0.624575327,2465.781277,948.0202913,3427.89948,41.74072015,5.010305046,19.91710163,0.001352093,0.169619121,1.936870372,20.55350271,0.013241549,0.830052522,1.731581646,0.063152556,0.299849211,0.016420394
39,128,4849,139,2053,4,7,3,3,139,NA,A619,Z027E0013,09IN4849,27,280,4.188083107,2.274049993,1261.127705,0.596537474,2584.010322,902.1308313,3250.272575,52.89373341,5.275035518,20.38022725,0.001600434,0.170426321,2.232599985,19.63983694,0.013266807,0.978094199,1.739498217,0.115629139,0.313252045,0.016416902
1,72,1476,80,80,1,1,1,1,80,MO325,IBM,Z017E0073,09IN1476,17,294.354,3.812461242,1.940790303,1338.678685,0.501230115,3141.483667,968.230477,3514.659076,50.84784023,4.160377468,17.54642171,0.001047857,0.072962806,2.03615727,20.49826895,0.011990414,4.869615617,1.500911873,0.149006911,0.799834942,0.016407387
29,264,1467,282,1554,3,5,5,5,282,MO347,IBM,Z017E0191,09IN1467,17,360.353,3.849244537,1.985615935,992.4309594,0.804738417,2929.143866,1045.519493,3497.32494,70.83724329,4.188183635,15.58038053,0.000680075,0.149477214,0.782977753,17.52913079,0.006397343,4.958443581,1.336985201,0.232757319,0.185673879,0.016405405
20,19,4964,22,973,2,4,2,8,343,NA,B52,Z027E0036,09IN4964,27,193.648,3.784193284,4.59303855,1376.174436,0.538954749,3463.561298,1118.367738,3884.52883,43.68845744,4.208439447,20.07521635,0.000905639,0.482854352,1.326390984,28.19933423,0.007468189,1.645130459,1.556624547,0.142194347,0.221872791,0.016378356
27,100,4884,117,1389,3,5,3,3,117,NA,A654,Z027E0018,09IN4884,27,283.946,4.356851664,2.616073652,1373.914045,0.616887788,3936.122905,1247.239678,4475.261337,62.03991049,8.752996413,19.57835099,0.001520267,0.238509318,3.023047662,35.44824111,0.0072267,2.211660844,1.749828359,0.088440822,0.175764625,0.016371932
11,232,4955,264,584,1,2,5,11,584,NA,Tx303,Z027E0252,09IN4955,27,253.107,4.671584311,4.933868338,1282.131527,0.888354146,2828.23292,1096.331191,4175.119753,101.2419878,5.815561533,13.18804774,0.003016656,0.307351946,3.632982779,25.99623862,0.013270841,1.19243389,2.85275746,0.250942839,0.226812109,0.016332001
82,112,1348,125,4286,7,14,4,10,446,MO267,IBM,Z017E0053,09IN1348,17,282.541,3.45168039,1.020027006,1287.032148,0.913972261,2214.464843,962.7505316,3509.93646,68.32213864,4.606749685,20.43044388,0.001677999,0.040176093,1.575767225,20.02251631,0.014037232,4.10352091,1.516892077,0.094046666,0.62346525,0.016330573
7,59,1404,56,376,1,2,1,7,376,MO308,IBM,Z017E0180,09IN1404,17,279.187,4.14629214,3.021079326,1297.931805,0.702030568,2770.555696,1114.761699,3610.199477,99.01487676,7.240507184,27.05952359,0.001257338,0.322550011,4.571232042,21.07898827,0.012415967,1.322619591,1.835349892,0.253497782,0.181033233,0.016328934
82,180,5089,188,4349,7,14,4,10,509,NA,Ki3,Z027E0151,09IN5089,27,231.354,3.465087158,1.121073593,1428.962264,0.899290086,2985.916081,964.2556427,3837.527333,74.56024801,6.636553776,17.3848914,0.001736,0.098831703,2.438956223,26.71632355,0.016729385,1.231719297,1.657043617,0.106213553,0.131754299,0.016325093
24,269,5107,299,1250,2,4,6,12,620,NA,SD44,Z027E0246,09IN5107,27,353.354,3.506825763,3.291604587,1372.005247,1.100261129,3374.04625,964.3079368,2951.512112,42.60381727,7.165194255,18.41338205,0.000904297,0.177550511,0.487402923,19.98151867,0.00481908,0.878568752,0.887765763,0.115201923,0.18793577,0.016314274
21,167,1431,186,1137,2,4,3,9,507,MO118,IBM,Z017E0120,09IN1431,17,314.866,3.846530713,1.858954689,1298.040239,1.253197321,2934.901226,1084.406375,3180.610556,65.31870886,4.141017958,19.26259608,0.001459848,0.211742305,1.012245443,21.67203614,0.009558266,6.94650471,0.987125336,0.137479772,0.400547669,0.016310655
48,211,1452,234,2469,4,8,6,12,555,NA,B73,Z027E0040,09IN1452,27,380.55,3.455291218,1.974303259,1192.252968,0.608550888,2672.547623,969.6526078,3275.067394,57.52618669,5.274485813,18.40387455,0.000777667,0.153179698,1.892428676,16.49962089,0.009738261,0.85403912,1.471212124,0.152586896,0.149511047,0.016260803
69,100,4884,117,3636,6,12,3,9,438,NA,A654,Z027E0018,09IN4884,27,181.224,3.963243082,1.419792125,1423.311097,0.743949267,4217.731803,1425.600547,5685.774141,77.05882331,6.906129754,19.73523514,0.00252807,0.288573517,2.263463206,44.35143096,0.012902429,1.549206314,2.407412158,0.046966052,0.182418054,0.016254417
82,113,1348,126,4287,7,14,4,10,447,MO267,IBM,Z017E0053,09IN1348,17,309.745,3.814465582,0.870728875,1222.434676,0.65535553,2170.900408,980.5844208,4055.515523,41.97146801,4.447764473,19.2490086,0.001371087,0.037306082,1.572929379,20.48329703,0.012282886,4.64081037,1.826422868,0.053330525,0.637600877,0.016235088
27,103,1522,114,1386,3,5,3,3,114,MO309,IBM,Z017E0065,09IN1522,17,250.538,4.219421043,3.341898359,1260.898588,0.884087057,3534.092826,1036.897082,4598.851718,29.34265071,5.42842758,23.49531746,0.00092797,0.038656739,2.306805447,25.36206106,0.013987525,2.682112119,1.978444032,0.050153018,0.521209834,0.016215617
52,150,1369,168,2724,5,9,4,4,168,MO035,IBM,Z017E0024,09IN1369,17,166.141,4.266060584,5.338239475,983.2071085,1.206281286,3152.625645,1145.97117,4392.330539,75.80708915,5.197810592,18.66309311,0.001514783,0.133489472,1.584077743,17.37519558,0.022371525,1.992905667,5.075410916,0.163916045,0.423942221,0.016184985
53,232,4955,264,2820,5,9,5,5,264,NA,Tx303,Z027E0252,09IN4955,27,271.912,4.917837822,3.13929819,1187.480982,0.722051625,3208.638836,1116.58318,4689.547912,54.19254496,5.097405655,13.20136237,0.00283408,0.271303928,3.244024878,25.92461853,0.014316001,1.263849222,2.952835751,0.083560409,0.24601728,0.016156047
75,168,4919,187,4027,7,13,3,3,187,NA,Va22,Z027E0265,09IN4919,27,252.776,4.352828574,1.644360904,1641.201598,0.612855675,4164.527815,1347.380341,3991.846029,50.82522679,11.08274928,24.19802236,0.001295447,0.178290534,4.040260748,31.26699228,0.015713303,0.923360413,1.466715909,0.0576744,0.284041386,0.016151856
23,287,1508,309,1260,2,4,5,11,630,NA,B73,Z027E0040,09IN1508,27,252.046,4.707357474,5.439839901,1361.636988,0.899977743,3019.560023,1098.508419,4225.992038,48.7005178,4.081611236,18.2843994,0.001053675,0.163103854,2.026430284,18.43349247,0.003627367,2.042625137,2.939698228,0.13408271,0.314497449,0.016149025
36,270,4868,300,1893,3,6,6,12,621,NA,NC310,Z027E0199,09IN4868,27,250.272,3.600558935,1.318136774,1288.706061,0.715619671,3085.276137,967.3116132,3019.571255,140.550634,10.50906976,23.86173893,0.000815579,0.190080566,2.42942014,24.4115895,0.00497834,0.877501845,1.776650835,0.301232876,0.121475635,0.016141615
16,117,4995,130,760,2,3,4,4,130,NA,H49,Z027E0124,09IN4995,27,327.735,4.254659918,3.219662029,1238.227087,0.398798634,3943.819044,1508.474216,4243.861697,35.48927009,8.147141428,17.26990165,0.000663557,0.319345901,1.774876219,25.38178351,0.011179893,1.484186015,2.170754673,0.086662002,0.157714196,0.016133901
72,274,4969,305,3824,6,12,6,12,626,NA,DE_2,Z027E0111,09IN4969,27,289,5.271806476,1.233032144,1080.624441,0.671672688,3246.799866,928.1336369,4397.789176,42.9653907,4.185813471,19.3052835,0.001373977,0.202907849,1.702552623,17.78018014,0.00743302,1.258648826,1.535335725,0.050862187,0.160715018,0.016128035
60,237,5047,258,3135,5,10,6,12,579,NA,CM174,Z027E0064,09IN5047,27,286.041,4.244206422,1.751101269,1431.787437,0.542614585,3874.818046,1155.812219,3263.169295,36.0921118,7.265776185,19.14055267,0.000866717,0.223797735,1.159052221,17.83568591,0.014291124,0.861549426,1.745275434,0.08922298,0.156173894,0.016100751
26,47,4880,53,1325,3,5,2,2,53,NA,CI64,Z027E0059,09IN4880,27,288.85,4.161857542,2.03415488,1354.605471,0.692669634,3397.905059,1112.348583,3469.290066,36.60962543,5.258664522,14.23327538,0.000509975,0.234722203,0.805272462,18.25420756,0.013605302,1.030800178,1.955248815,0.087196966,0.318695596,0.016089724
56,78,5006,88,2965,5,10,2,8,409,NA,B97,Z027E0047,09IN5006,27,274.918,4.754385392,3.658836634,1169.329869,0.643245727,2973.961308,956.263888,3566.682905,62.57840832,5.008489289,17.68886815,0.001079616,0.3056469,2.096916503,22.8855866,0.01436237,1.125242414,1.910059421,0.115023525,0.239737265,0.016055837
7,2,4948,13,333,1,2,1,7,333,NA,Mo1W,Z027E0164,09IN4948,27,254.812,3.663251663,2.98572144,1130.144034,0.770608699,2650.533757,1146.292807,3960.288456,64.43286467,4.492634966,23.75161848,0.001139479,0.480317613,1.184535795,20.23727634,0.013907011,1.302362077,1.522450465,0.238897332,0.209529324,0.016037758
80,52,1415,64,4225,7,14,2,8,385,MO060,IBM,Z017E0038,09IN1415,17,408.313,3.728011121,0.695524391,1270.390239,0.392361092,2461.115843,990.4407621,3269.96765,54.75001891,3.682931803,17.12089948,0.000946859,0.09244343,1.449748274,16.59359458,0.010130097,1.095422044,1.185337671,0.085582326,0.248908645,0.016015125
49,34,4929,30,2586,5,9,1,1,30,NA,B73,Z027E0040,09IN4929,27,234.083,5.266150404,2.437806082,1265.318881,0.499849216,3403.042984,1213.370676,4298.823994,42.92910598,5.267679756,17.7133933,0.00097902,0.265635603,1.522825657,23.07049784,0.017257325,1.466477694,1.665744577,0.10086338,0.121478353,0.016002378
53,284,5044,313,2869,5,9,5,5,313,NA,K64,Z027E0146,09IN5044,27,261.274,3.549892386,2.561106813,1302.908292,0.59014034,2945.63056,912.4593921,3093.631016,21.53511182,5.797399969,13.81405207,0.001037023,0.331248101,1.322789084,17.46017245,0.014480458,1.056088612,1.898656187,0.064599097,0.205791449,0.015961196
66,214,4953,230,3428,6,11,6,6,230,NA,NC338,Z027E0208,09IN4953,27,231.887,3.159355919,1.385197583,1101.542339,0.832468612,3140.595601,1051.236308,3915.9231,39.16711479,5.863998493,17.24086818,0.001160661,0.100038144,1.43746941,18.1282701,0.010178893,0.915599219,2.205409716,0.084830892,0.12789185,0.015940328
7,63,4929,70,390,1,2,1,7,390,NA,B73,Z027E0040,09IN4929,27,244.088,4.025570246,2.044937352,1248.690618,0.739423399,2914.984329,1139.93191,4104.846279,44.24190281,5.168378547,21.4371949,0.001008357,0.294261067,1.477343241,24.24177355,0.015334061,1.395646159,1.603565121,0.166393128,0.123859614,0.015918479
73,2,4899,13,3853,7,13,1,1,13,NA,W153R,Z027E0273,09IN4899,27,252.429,3.177398819,0.813587742,1586.334976,0.375928412,3740.76696,1367.978234,3815.936048,53.33634467,6.665935518,29.49043383,0.001163999,0.296528413,2.640330055,36.23893883,0.014789277,1.005174209,1.938696615,0.063594153,0.244550835,0.01589447
26,20,5113,23,1295,3,5,2,2,23,NA,W182B,Z027E0274,09IN5113,27,186.894,4.873526861,8.501700964,1273.846519,2.719837395,3199.753336,969.1588273,3883.843942,83.76271604,5.416793866,19.79036076,0.001346399,0.270785812,3.373044959,24.11991469,0.021188236,1.148128021,0.822680961,0.193788762,0.179171076,0.015864275
35,257,4921,289,1882,3,6,5,11,610,NA,L578,Z027E0158,09IN4921,27,204.355,4.16541844,1.884168338,1708.877758,1.455251978,3895.6413,1230.222468,3998.623633,265.4021709,7.712662762,20.24181279,0.002258367,0.087879355,2.101983741,60.10816034,0.003655188,0.745833025,1.902439072,0.317020777,0.150182033,0.015857267
5,224,5041,249,249,1,1,5,5,249,NA,CML333,Z027E0095,09IN5041,27,262.584,4.287534739,3.613225768,1553.141895,0.800720374,3620.076776,1248.252198,4408.50168,80.15536458,5.317754233,30.99248372,0.001206221,0.398519519,3.26562947,35.37794702,0.012212197,0.931344155,3.40920099,0.312732308,0.231956315,0.015805678
